family,k,rep,gain,wins
MV,38,87,0.025702333721706605,3
MV,38,88,-0.01402164405904971,5
MV,38,89,0.017504709203364,4
MV,38,90,0.002042246688888638,4
MV,38,91,0.008104607703452338,3
MV,38,92,0.024983848058365177,3
MV,38,93,0.018332957132815242,4
MV,38,94,0.008987240710848443,3
MV,38,95,-0.01642539273014587,4
MV,38,96,-0.01638424232479141,4
MV,38,97,0.00779919741793067,3
MV,38,98,-0.005216210154650791,5
MV,38,99,0.002563383158499244,3
MV,40,0,0.014405816738481403,4
MV,40,1,0.0071925371169073715,4
MV,40,2,-0.011816762792968616,5
MV,40,3,0.014297858795561558,4
MV,40,4,0.0024771565986495547,4
MV,40,5,-0.03690654748156741,6
MV,40,6,0.00012213580037079286,4
MV,40,7,-0.00021618655522237518,4
MV,40,8,0.02798149569825581,3
MV,40,9,0.04489060852664384,4
MV,40,10,0.005629347783978611,3
MV,40,11,-0.03458782661730975,5
MV,40,12,0.03099580976066174,4
MV,40,13,0.03712106444196517,3
MV,40,14,0.003632921400581912,4
MV,40,15,-0.01481255485365296,5
MV,40,16,-0.0026810266335011157,5
MV,40,17,0.005048294882284199,4
MV,40,18,-0.021258143328964696,4
MV,40,19,0.02000388430445399,4
MV,40,20,0.01334946795641101,3
MV,40,21,-0.012375470803092647,5
MV,40,22,0.0229211533070669,4
MV,40,23,0.009141850450364641,3
MV,40,24,-0.0032381078662266916,4
MV,40,25,0.025990564381706216,4
MV,40,26,-0.0027287369446953313,5
MV,40,27,0.038528684747821784,4
MV,40,28,0.0401410070719731,3
MV,40,29,-0.005767959556362112,5
MV,40,30,0.02827486988275829,4
MV,40,31,0.01318137990804591,4
MV,40,32,0.00502910687018665,3
MV,40,33,-0.022251683883292683,4
MV,40,34,0.0008531607212611814,4
MV,40,35,0.0020675635827720473,3
MV,40,36,-0.03493749594996631,5
MV,40,37,0.006483707883539358,3
MV,40,38,-0.004498753772783637,5
MV,40,39,0.003905186627728763,4
MV,40,40,-0.006415920356727001,4
MV,40,41,0.04095796140964092,4
MV,40,42,0.012234460323057972,3
MV,40,43,-0.06509548433806778,6
MV,40,44,0.010007301211804043,3
MV,40,45,-0.013654586761113308,5
MV,40,46,-0.01334169166601884,4
MV,40,47,0.000393639354847819,4
MV,40,48,0.01657116974397399,4
MV,40,49,0.013842366004206741,3
MV,40,50,0.0259146020480594,3
MV,40,51,0.005496320293192691,3
MV,40,52,-0.0019353961702994749,4
MV,40,53,-0.0011137138163468396,5
MV,40,54,0.01284711995806076,4
MV,40,55,0.00029755503118567006,5
MV,40,56,0.0191081090558729,3
MV,40,57,-0.00878920964625407,5
MV,40,58,0.00840122917804953,3
MV,40,59,0.025524043687215836,3
MV,40,60,-0.015172433076360181,5
MV,40,61,-0.007058167535382798,5
MV,40,62,-0.008245114257640296,5
MV,40,63,0.008367016235280245,3
MV,40,64,-0.008140833791525859,5
MV,40,65,0.0057272668910390845,3
MV,40,66,0.020601743945882656,4
MV,40,67,-0.022903192419420848,5
MV,40,68,0.011086674013605524,4
MV,40,69,0.002897696287226248,4
MV,40,70,0.01362680199553834,3
MV,40,71,0.0117669184514535,3
MV,40,72,0.018776867618406246,3
MV,40,73,0.014854108101197028,3
MV,40,74,-0.004889032677306893,5
MV,40,75,0.031847170826505566,3
MV,40,76,-0.0034769555020266463,5
MV,40,77,0.0073980390938536145,4
MV,40,78,0.019411213398816574,3
MV,40,79,-0.0432561455135374,5
MV,40,80,0.014505763891199619,3
MV,40,81,0.008324359624455546,3
MV,40,82,0.02153263455864174,4
MV,40,83,0.0016065560423059733,3
MV,40,84,0.005055361383369261,4
MV,40,85,0.03304479777213565,4
MV,40,86,0.0014626703909200733,4
MV,40,87,0.013505293677419927,4
MV,40,88,-0.010724660472203773,5
MV,40,89,0.0008513628063414602,4
MV,40,90,0.00792415513840039,4
MV,40,91,0.04206658837815702,4
MV,40,92,0.003310838698305729,4
MV,40,93,0.014913236277891762,3
MV,40,94,0.014398710526453695,3
MV,40,95,0.0059474009193544175,3
MV,40,96,0.010772005757424874,3
MV,40,97,0.02406380081359294,3
MV,40,98,0.0121018168506547,3
MV,40,99,0.03926236918623183,4
MV,45,0,0.0013168113410677584,4
MV,45,1,-0.012670584792045747,4
MV,45,2,0.0006257390423644038,4
MV,45,3,0.0023129797292726906,3
MV,45,4,0.00700648375019719,3
MV,45,5,0.0005547041300588695,4
MV,45,6,0.002303063065611566,3
MV,45,7,0.02396776385254562,4
MV,45,8,0.0055953900805423284,3
MV,45,9,0.0067712250324653,3
MV,45,10,0.0024186126642947725,3
MV,45,11,0.009275390114227733,3
MV,45,12,0.012995068434315526,3
MV,45,13,0.008630692834217024,3
MV,45,14,-0.00522540325781462,5
MV,45,15,0.004756681014215336,3
MV,45,16,0.011614457452856053,4
MV,45,17,0.0045375821516312476,3
MV,45,18,-0.017487412264723057,4
MV,45,19,-0.02153350078743399,5
MV,45,20,0.00041069383956704453,4
MV,45,21,0.0036136068612258043,3
MV,45,22,-0.012687335810829814,4
MV,45,23,-0.007215771956063266,4
MV,45,24,-0.004794262459941301,5
MV,45,25,0.007373840999596926,4
MV,45,26,-0.006233065507374569,4
MV,45,27,-0.005038699232122745,4
MV,45,28,-0.003144623162798288,5
MV,45,29,-0.003242692500008193,4
MV,45,30,-0.028862595134878433,5
MV,45,31,0.00047898035631543934,4
MV,45,32,-0.0074000790469485045,4
MV,45,33,-0.007978557293972122,5
MV,45,34,0.0008308951237596673,3
MV,45,35,0.0074298642304838625,3
MV,45,36,-8.198926237101833e-05,4
MV,45,37,0.03905868273876356,3
MV,45,38,0.0011368001807866568,3
MV,45,39,-0.01413125276800331,4
MV,45,40,0.006078010954936763,3
MV,45,41,0.010289150148074855,3
MV,45,42,0.0011888118181272445,3
MV,45,43,0.007662407071702071,3
MV,45,44,-0.0036746917697685344,5
MV,45,45,0.00013649910526847275,4
MV,45,46,-0.007406972692167613,4
MV,45,47,0.002583840629188927,3
MV,45,48,0.027593068272897092,3
MV,45,49,0.001801377556258088,4
MV,45,50,0.009596359341811023,3
MV,45,51,0.006683646542956501,3
MV,45,52,0.007290065356671094,3
MV,45,53,-0.002107658926156275,4
MV,45,54,0.01593075477991146,3
MV,45,55,0.006512317455356964,3
MV,45,56,-0.00017813052303050636,4
MV,45,57,-0.011136535225375388,4
MV,45,58,0.014732858068862487,3
MV,45,59,0.004134764249663969,3
MV,45,60,0.006252219996273234,3
MV,45,61,0.003829287444194307,3
MV,45,62,0.007443814760600076,3
MV,45,63,0.026305385317552554,3
MV,45,64,0.006210415832154537,4
MV,45,65,0.03091221499650365,3
MV,45,66,-0.001812455947741487,4
MV,45,67,0.0029444386054616745,3
MV,45,68,-0.0026955002759051494,5
MV,45,69,0.0024870566472290356,3
MV,45,70,0.008765073651922917,3
MV,45,71,0.004599842753266525,3
MV,45,72,0.022322358205076553,4
MV,45,73,0.004404940488796694,3
MV,45,74,0.011024805709263896,3
MV,45,75,0.02403393895234507,4
MV,45,76,-0.003981402253527944,5
MV,45,77,0.02697236071928366,4
MV,45,78,0.0019152082541720183,3
MV,45,79,0.035226533442733965,3
MV,45,80,0.006030628712235031,3
MV,45,81,0.012880777093088103,3
MV,45,82,0.0034918009283164686,4
MV,45,83,0.0011241830248712725,4
MV,45,84,0.008824060937056788,3
MV,45,85,0.004808516616365388,4
MV,45,86,0.006736759533882863,3
MV,45,87,-0.0005419585450865405,4
MV,45,88,0.006835453961106519,3
MV,45,89,-0.001344904142092318,4
MV,45,90,0.011656434622097311,3
MV,45,91,0.004726311623802104,3
MV,45,92,0.007302613259066004,3
MV,45,93,0.011607696124254163,3
MV,45,94,0.02669924159045145,4
MV,45,95,0.006139304707812543,4
MV,45,96,0.0384336178756739,3
MV,45,97,0.028695709111225653,3
MV,45,98,-0.008571175020895327,4
MV,45,99,-0.0005420667208697605,3
MV,50,0,0.003464084667327949,3
shape,1,0,0.00514716252324654,3
shape,1,1,0.00514716252324654,3
shape,1,2,0.00022352066467690168,4
shape,1,3,0.00208783094127285,3
shape,1,4,-0.010931313177443447,5
shape,1,5,0.003856103259903154,3
shape,1,6,-0.003302000767119284,5
shape,1,7,0.0016653504817027986,3
shape,1,8,0.00022352066467690168,4
shape,1,9,0.006433370280999662,2
shape,1,10,0.003856103259903154,3
shape,1,11,0.00208783094127285,3
shape,1,12,0.004182085581889483,2
shape,1,13,-0.010334296380131058,5
shape,1,14,-0.0127571420193624,5
shape,1,15,-0.0016282942796345123,4
shape,1,16,0.003856103259903154,3
shape,1,17,0.0034810298641873016,6
shape,1,18,-0.00492499530481183,4
shape,1,19,0.0016653504817027986,3
shape,1,20,0.008019291693409092,4
shape,1,21,0.003856103259903154,3
shape,1,22,0.004182085581889483,2
shape,1,23,0.0034810298641873016,6
shape,1,24,0.007398983379589996,2
shape,1,25,0.004214955056897174,4
shape,1,26,0.00208783094127285,3
shape,1,27,-0.003302000767119284,5
shape,1,28,-0.0127571420193624,5
shape,1,29,0.0047585715285635155,5
shape,1,30,0.00208783094127285,3
shape,1,31,-0.01482171085928985,5
shape,1,32,0.004182085581889483,2
shape,1,33,0.00208783094127285,3
shape,1,34,0.004214955056897174,4
shape,1,35,0.00514716252324654,3
shape,1,36,0.004182085581889483,2
shape,1,37,-0.003302000767119284,5
shape,1,38,0.00208783094127285,3
shape,1,39,0.0027486327422113765,4
shape,1,40,0.010262372776891793,3
shape,1,41,0.00514716252324654,3
shape,1,42,-0.004851316121835869,4
shape,1,43,-0.00492499530481183,4
shape,1,44,0.00022352066467690168,4
shape,1,45,0.009714242666999162,5
shape,1,46,-0.013835368674457227,5
shape,1,47,0.00208783094127285,3
shape,1,48,0.006433370280999662,2
shape,1,49,0.004467914147453844,4
shape,1,50,0.00208783094127285,3
shape,1,51,0.005915983583042461,2
shape,1,52,0.0016653504817027986,3
shape,1,53,-0.010931313177443447,5
shape,1,54,0.006433370280999662,2
shape,1,55,0.0016653504817027986,3
shape,1,56,0.008123372650360783,4
shape,1,57,0.009714242666999162,5
shape,1,58,0.0047585715285635155,5
shape,1,59,0.00514716252324654,3
shape,1,60,0.009714242666999162,5
shape,1,61,0.004214955056897174,4
shape,1,62,0.006114031821268018,3
shape,1,63,-0.010931313177443447,5
shape,1,64,0.010262372776891793,3
shape,1,65,0.004467914147453844,4
shape,1,66,0.0022737924624142147,4
shape,1,67,0.003856103259903154,3
shape,1,68,0.005915983583042461,2
shape,1,69,0.010262372776891793,3
shape,1,70,0.009714242666999162,5
shape,1,71,0.004111173179117911,3
shape,1,72,0.0016781492442285995,2
shape,1,73,0.004339529091748395,5
shape,1,74,-0.010931313177443447,5
shape,1,75,0.00022352066467690168,4
shape,1,76,0.00208783094127285,3
shape,1,77,-0.0127571420193624,5
shape,1,78,-0.003302000767119284,5
shape,1,79,-0.003302000767119284,5
shape,1,80,0.00022352066467690168,4
shape,1,81,0.00514716252324654,3
shape,1,82,0.006433370280999662,2
shape,1,83,0.010262372776891793,3
shape,1,84,-0.00541626554139496,5
shape,1,85,0.008123372650360783,4
shape,1,86,0.0047585715285635155,5
shape,1,87,0.0016781492442285995,2
shape,1,88,-0.004851316121835869,4
shape,1,89,-0.0127571420193624,5
shape,1,90,0.0027486327422113765,4
shape,1,91,0.0027486327422113765,4
shape,1,92,0.005915983583042461,2
shape,1,93,0.008123372650360783,4
shape,1,94,0.00208783094127285,3
shape,1,95,0.0034810298641873016,6
shape,1,96,0.0034762024790833124,3
shape,1,97,0.005915983583042461,2
shape,1,98,-0.0127571420193624,5
shape,1,99,0.004182085581889483,2
shape,2,0,-0.010989845522052288,6
shape,2,1,0.006597046526585992,4
shape,2,2,0.00912848322338411,3
shape,2,3,0.016182962537195533,4
shape,2,4,0.004917077482210486,4
shape,2,5,0.007020929195952319,3
shape,2,6,-0.0014990190910817436,4
shape,2,7,-0.00720392100825662,6
shape,2,8,-0.0002671424718361237,3
shape,2,9,-0.00893329734054571,5
shape,2,10,0.003884373127723162,2
shape,2,11,0.00697288034120036,3
shape,2,12,0.0004004429750038563,3
shape,2,13,-0.0063501504385102825,5
shape,2,14,-0.00806657299766722,5
shape,2,15,0.007712466921506733,2
shape,2,16,0.007265316673229827,2
shape,2,17,0.010046348911361358,4
shape,2,18,0.0079658142661293,3
shape,2,19,-0.009576926981860634,5
shape,2,20,-0.008923621623279199,5
shape,2,21,0.007981033984436614,3
shape,2,22,-0.012848328837574141,5
shape,2,23,-0.014047013269040343,5
shape,2,24,-0.0009758506553803059,5
shape,2,25,-0.002498385101543543,4
shape,2,26,0.006367168799858103,3
shape,2,27,-0.013859109311653572,5
shape,2,28,0.006603380255844282,3
shape,2,29,0.013145053398799789,4
shape,2,30,0.005165053913248396,2
shape,2,31,-0.013187462470166555,5
shape,2,32,0.006663099176152154,2
shape,2,33,-0.0061947791121304,5
shape,2,34,-0.004289622040928753,4
shape,2,35,0.009915446357195101,5
shape,2,36,0.0076040635530231215,4
shape,2,37,-0.011593272962497125,5
shape,2,38,-0.010662334874966928,5
shape,2,39,0.020233079322876102,4
shape,2,40,0.01051629329148207,4
shape,2,41,0.01127168854371463,2
shape,2,42,-0.006213432338031177,6
shape,2,43,-0.003586797212647652,4
shape,2,44,-0.0025308405334770745,4
shape,2,45,0.014857027294101877,4
shape,2,46,-0.011792964287150043,5
shape,2,47,0.007615711234479128,2
shape,2,48,0.005269796370863888,3
shape,2,49,-0.006213432338031177,6
shape,2,50,0.001341402304731787,5
shape,2,51,0.006603380255844282,3
shape,2,52,0.005358608451324076,2
shape,2,53,0.011137867204751406,4
shape,2,54,0.004415976043263714,1
shape,2,55,-0.00025075939018659454,4
shape,2,56,-0.011792964287150043,5
shape,2,57,0.01595294643080325,4
shape,2,58,-0.010662334874966928,5
shape,2,59,0.007730216660756795,3
shape,2,60,0.006923314973090511,2
shape,2,61,-0.014198809768191767,6
shape,2,62,0.005103566142847349,4
shape,2,63,-0.000655903383633416,4
shape,2,64,0.0021953973742327992,4
shape,2,65,0.0019085788290780226,4
shape,2,66,0.00885142913351089,4
shape,2,67,0.001341402304731787,5
shape,2,68,0.0020988495319611555,4
shape,2,69,0.0004004429750038563,3
shape,2,70,-0.0002752452915500969,4
shape,2,71,0.005103566142847349,4
shape,2,72,0.007457949887480719,2
shape,2,73,0.008993302612086196,2
shape,2,74,-0.010533213325271129,5
shape,2,75,-0.001275571802651032,5
shape,2,76,0.005581527383296092,3
shape,2,77,0.008272107541765106,3
shape,2,78,-0.011310014681678693,5
shape,2,79,-0.00243692090090597,5
shape,2,80,-0.006099802991243242,5
shape,2,81,-0.004223973887990229,5
shape,2,82,0.0010235134597421647,4
shape,2,83,0.011744094617653134,5
shape,2,84,-0.011792964287150043,5
shape,2,85,-0.007877368295964748,5
shape,2,86,-0.0023131724267595466,4
shape,2,87,0.003880830535515911,3
shape,2,88,-0.0005583814265186504,4
shape,2,89,0.011137867204751406,4
shape,2,90,-0.015296528254308384,5
shape,2,91,0.005103969689556287,4
shape,2,92,0.006670929183314245,4
shape,2,93,0.011137867204751406,4
shape,2,94,-0.00039325600864026367,4
shape,2,95,0.008629646149686088,4
shape,2,96,0.0077739994160765935,4
shape,2,97,0.005388020541754024,3
shape,2,98,0.0048251605809084275,4
shape,2,99,0.007730216660756795,3
shape,3,0,0.01638896382688204,3
shape,3,1,0.003091038965859161,4
shape,3,2,0.010285956599853097,4
shape,3,3,-0.0005010021167211054,5
shape,3,4,0.007833091993537877,3
shape,3,5,0.010000624778843337,2
shape,3,6,-0.0012537492508418735,5
shape,3,7,0.010855641510536418,4
shape,3,8,0.007595948480835002,4
shape,3,9,0.0005543213593186547,4
shape,3,10,0.0006667498006133199,4
shape,3,11,0.010951264231284674,3
shape,3,12,0.007291578302098478,3
shape,3,13,0.002460836362003338,3
shape,3,14,0.002979361950707915,4
shape,3,15,-0.008845104782405078,5
shape,3,16,0.006814811478422778,6
shape,3,17,-0.0022920093756438886,4
shape,3,18,0.002677098269972089,4
shape,3,19,0.006760680051903445,2
shape,3,20,0.01319204496568882,3
shape,3,21,0.015003897869734217,4
shape,3,22,-0.0021257395326194084,4
shape,3,23,-0.004745732662769897,5
shape,3,24,-0.0009411571518896933,4
shape,3,25,0.008265066725685721,4
shape,3,26,0.008972257279309281,4
shape,3,27,0.010715143665391058,5
shape,3,28,0.006858054599824914,3
shape,3,29,0.0020428701850855324,5
shape,3,30,-0.005354439568530656,4
shape,3,31,-0.009651151555498005,6
shape,3,32,-0.01375716011757977,5
shape,3,33,0.0074644623861255255,4
shape,3,34,-0.008332296023172758,5
shape,3,35,-0.009714731421383127,5
shape,3,36,0.006814811478422778,6
shape,3,37,-0.009361469705156278,5
shape,3,38,-0.00997234941025682,5
shape,3,39,-0.0018300578374677023,5
shape,3,40,0.01818579387228969,4
shape,3,41,0.012375965891571084,5
shape,3,42,0.012631473970867835,5
shape,3,43,0.002898729425317992,4
shape,3,44,-0.003805478644318794,6
shape,3,45,-0.01032376877368979,5
shape,3,46,-0.011107535791918366,5
shape,3,47,0.010375565721595925,3
shape,3,48,-0.008901709209384712,6
shape,3,49,0.012309910549256231,4
shape,3,50,-0.007268744757038315,5
shape,3,51,-0.008329661431939361,4
shape,3,52,0.013260629117106126,2
shape,3,53,0.020479431654571,5
shape,3,54,-0.006233875538447786,5
shape,3,55,0.00831908516358315,2
shape,3,56,0.0035855842793505177,5
shape,3,57,0.010218873578426324,5
shape,3,58,-0.013093241037981485,5
shape,3,59,-0.0018087538615179088,4
shape,3,60,-0.003422013901379417,5
shape,3,61,0.008609630222553122,3
shape,3,62,-0.005138685946528665,5
shape,3,63,0.0026999752686748257,4
shape,3,64,0.011254418806133981,4
shape,3,65,0.008583903850210794,2
shape,3,66,0.0019044697832302226,5
shape,3,67,0.008720393520063263,4
shape,3,68,0.011236826597791016,3
shape,3,69,-0.006126978603347766,4
shape,3,70,0.007955163075559435,2
shape,3,71,-0.003871835710060445,5
shape,3,72,0.01012790579712608,4
shape,3,73,-0.00849505891896385,5
shape,3,74,-0.010687184707045105,5
shape,3,75,0.015521939694448261,4
shape,3,76,0.013443437911343059,4
shape,3,77,-0.0033897654156022083,5
shape,3,78,-0.006950148271324008,5
shape,3,79,-0.009612432538767535,5
shape,3,80,0.0008785143069787171,4
shape,3,81,0.009031238344990866,4
shape,3,82,-0.012861472172818078,5
shape,3,83,0.01047050700636798,3
shape,3,84,-0.00969692194142402,5
shape,3,85,0.008882732267384674,4
shape,3,86,-0.005488575654239547,4
shape,3,87,-0.008211167597319435,5
shape,3,88,-0.005249728870299397,4
shape,3,89,0.011611808838651427,2
shape,3,90,0.0013703873255948018,4
shape,3,91,-0.003582374436002178,6
shape,3,92,0.013139514559339704,4
shape,3,93,0.006154935452147736,6
shape,3,94,0.007818996521778532,4
shape,3,95,-0.003111620805930304,5
shape,3,96,-0.007597977040561865,5
shape,3,97,-0.002637111511280321,5
shape,3,98,0.005845706623638813,4
shape,3,99,0.0001783617295801898,5
shape,4,0,-0.002223849747253759,5
shape,4,1,0.011483909341064913,4
shape,4,2,-0.003622565676085987,5
shape,4,3,0.0014657875578756308,4
shape,4,4,-0.001185006932270638,4
shape,4,5,0.005943697526926139,4
shape,4,6,0.0022276425186792403,4
shape,4,7,-0.005379949388399141,5
shape,4,8,0.010858975091773249,5
shape,4,9,0.01240044649973937,4
shape,4,10,0.014112655396265383,4
shape,4,11,0.010159917719415934,4
shape,4,12,0.010767827341500169,2
shape,4,13,0.005359192385037126,4
shape,4,14,0.022602765401604108,5
shape,4,15,0.009953246577206198,3
shape,4,16,0.014997724912633403,4
shape,4,17,0.014491977260527533,5
shape,4,18,-0.008435883360010332,4
shape,4,19,-0.008867224740671253,5
shape,4,20,0.02453850865396079,4
shape,4,21,0.01322330408656125,3
shape,4,22,0.01003454073833332,4
shape,4,23,0.0008610756290253763,4
shape,4,24,0.025850539304319353,4
shape,4,25,0.014269627783436434,3
shape,4,26,0.006896671457899739,4
shape,4,27,-0.00850819502245792,4
shape,4,28,0.014411795317450626,4
shape,4,29,0.015104688231211028,4
shape,4,30,0.0005745716629600439,4
shape,4,31,0.0013899684065969975,3
shape,4,32,0.008526456288091788,4
shape,4,33,-0.009415969236845734,5
shape,4,34,0.014214653178926784,4
shape,4,35,-0.003187774625140083,5
shape,4,36,0.01307836401433593,5
shape,4,37,-0.007584408050142932,6
shape,4,38,0.018189409587551886,4
shape,4,39,0.010479039245250732,2
shape,4,40,0.0033114996795230445,4
shape,4,41,-0.0019034000038886667,4
shape,4,42,0.008475209873754719,3
shape,4,43,-0.004283619335140432,5
shape,4,44,-0.005779759698536613,4
shape,4,45,-0.006967734206125842,5
shape,4,46,0.003966542733176537,4
shape,4,47,-0.002293884497164167,4
shape,4,48,-8.574146946360717e-05,4
shape,4,49,-0.0073523718702727114,4
shape,4,50,0.014907041247087083,3
shape,4,51,-0.007609303034256443,4
shape,4,52,0.0010510503715094321,4
shape,4,53,-0.009235661929919203,5
shape,4,54,-0.0017676579709251516,4
shape,4,55,-0.000379972469315093,4
shape,4,56,-0.007738148282565138,5
shape,4,57,-0.004750368864532839,5
shape,4,58,-0.006675535786458853,4
shape,4,59,-0.004936401708481197,5
shape,4,60,-0.0038279016707535307,4
shape,4,61,-0.002012764796963218,4
shape,4,62,0.021205550680976404,5
shape,4,63,-0.005442325606369036,4
shape,4,64,-0.00936972224718402,5
shape,4,65,0.009840828847167082,4
shape,4,66,-0.006483085123966559,5
shape,4,67,0.004296157247137722,4
shape,4,68,0.008240546008568939,2
shape,4,69,0.0007603467375117967,5
shape,4,70,0.012178326327850542,2
shape,4,71,-0.006666403507753493,5
shape,4,72,0.008638219125549185,5
shape,4,73,-0.011013124693913912,5
shape,4,74,-0.003572106481971704,4
shape,4,75,-0.0013392031170020857,4
shape,4,76,0.006984101844514701,2
shape,4,77,-0.009260414005576423,4
shape,4,78,-0.0052297090357579235,5
shape,4,79,0.013825566582297277,3
shape,4,80,0.0135250268160223,4
shape,4,81,-0.008796158502212825,5
shape,4,82,-0.007583033748074897,5
shape,4,83,0.0006994594337909055,4
shape,4,84,0.0024157713882745346,4
shape,4,85,0.01357871044983927,5
shape,4,86,-0.005320550264774404,4
shape,4,87,0.005231458411180778,5
shape,4,88,0.004839063925828446,5
shape,4,89,-0.0077555482336116865,5
shape,4,90,-0.005488334719201293,5
shape,4,91,0.003989502469403772,5
shape,4,92,0.019250615567261375,4
shape,4,93,-0.006106684467817591,5
shape,4,94,0.0018943926858147053,5
shape,4,95,0.0032621941038851743,6
shape,4,96,0.0027183157308352524,5
shape,4,97,0.007827911030151125,3
shape,4,98,0.01204908454920628,4
shape,4,99,0.014330412990978258,4
shape,6,0,-0.0028751659601693458,5
shape,6,1,0.0017704451554654277,5
shape,6,2,0.006261020525035299,6
shape,6,3,0.006937977886785074,4
shape,6,4,-0.003549333303797919,5
shape,6,5,0.00022084415949574776,4
shape,6,6,-0.00026826880445007806,4
shape,6,7,0.014191108641796513,3
shape,6,8,-0.011239739254161774,6
shape,6,9,0.006136588064512893,4
shape,6,10,0.006057993648111104,4
shape,6,11,-0.0006762921245946352,4
shape,6,12,0.005105183335873842,5
shape,6,13,-0.00607579138844172,5
shape,6,14,0.008073359356917553,4
shape,6,15,0.0052722510706755266,4
shape,6,16,-0.0008096827638819359,4
shape,6,17,0.02559857467596105,4
shape,6,18,0.01503084327491988,3
shape,6,19,0.009138905997077895,4
shape,6,20,0.008557135432378571,5
shape,6,21,-0.0024534472374401206,4
shape,6,22,0.01888487217576984,3
shape,6,23,-0.005848627333154388,5
shape,6,24,0.007444405499260176,4
shape,6,25,-0.0024840632115863404,5
shape,6,26,-0.004704153763086638,5
shape,6,27,-0.007916376811669346,5
shape,6,28,-0.004787764833828256,5
shape,6,29,0.008908475909899072,4
shape,6,30,0.01163548118704516,4
shape,6,31,0.011575454836517896,5
shape,6,32,0.004250193410536673,4
shape,6,33,0.004955130458964119,4
shape,6,34,0.00100668991377173,4
shape,6,35,0.0006892176861155175,4
shape,6,36,-0.0014705016534902748,4
shape,6,37,0.010695631279719287,4
shape,6,38,-0.010579126284720464,5
shape,6,39,0.0031616854476422818,4
shape,6,40,0.012682169282975608,4
shape,6,41,0.014772465443800953,5
shape,6,42,0.023631826083345464,4
shape,6,43,0.014642311758585769,3
shape,6,44,-0.004703398211754362,4
shape,6,45,-4.916207368999004e-05,4
shape,6,46,0.001969710938451885,4
shape,6,47,0.012729124439504025,4
shape,6,48,0.002775190220454249,3
shape,6,49,0.0026574798641333386,6
shape,6,50,0.004605008139656586,4
shape,6,51,0.005552241947185066,3
shape,6,52,0.006307410934169977,4
shape,6,53,-0.004902562107153008,5
shape,6,54,0.010813824016438489,5
shape,6,55,0.02450286364486587,3
shape,6,56,0.018373491097843364,4
shape,6,57,0.004677304367131763,5
shape,6,58,0.015056216278116596,3
shape,6,59,-0.007691783891929926,5
shape,6,60,-0.0011613528847068677,5
shape,6,61,0.002588525036978373,4
shape,6,62,-0.004361192781337286,4
shape,6,63,-0.003657677898417533,4
shape,6,64,0.010260057622293539,2
shape,6,65,0.004717541380895418,5
shape,6,66,0.019402740706911836,4
shape,6,67,-0.010351336032710878,5
shape,6,68,-0.005471192133213565,4
shape,6,69,-0.008548548183571758,5
shape,6,70,0.013913107171912742,4
shape,6,71,0.0010999836879962421,5
shape,6,72,0.015903754763073708,4
shape,6,73,-0.012823906504091709,5
shape,6,74,0.013496444975167221,2
shape,6,75,-0.006256863368618859,5
shape,6,76,-0.0033219271764671765,4
shape,6,77,0.010520424299086284,4
shape,6,78,0.005563630282385934,4
shape,6,79,-0.0062066295664156,4
shape,6,80,0.012462789365784599,2
shape,6,81,0.015517408857217196,3
shape,6,82,0.012022588043388516,5
shape,6,83,-0.006709603529942987,5
shape,6,84,0.0123175447408288,4
shape,6,85,0.00582759305392444,4
shape,6,86,-0.0037337745944112655,4
shape,6,87,0.0012669883221865241,5
shape,6,88,0.015659559309356363,4
shape,6,89,0.004953750080986752,5
shape,6,90,0.015608485794659122,5
shape,6,91,0.028346786020418624,4
shape,6,92,-0.0031232331591680706,5
shape,6,93,0.017273935963276754,4
shape,6,94,-0.005739715770776033,5
shape,6,95,0.014372270480800475,4
shape,6,96,-0.005932526724299558,4
shape,6,97,-0.00782648657449092,4
shape,6,98,0.0028741463511976484,4
shape,6,99,0.015327514304529943,4
shape,8,0,5.731309651801908e-05,4
shape,8,1,0.018574202888507974,3
shape,8,2,0.000411139653904824,5
shape,8,3,0.0009913318743256516,4
shape,8,4,0.012441758628368826,4
shape,8,5,-0.007003639272067375,5
shape,8,6,0.0009077317829641052,4
shape,8,7,0.0015245779433584739,4
shape,8,8,-0.0024397508435992643,5
shape,8,9,-0.010417663939766508,5
shape,8,10,0.0030175982648125155,5
shape,8,11,0.0035369961674796002,4
shape,8,12,0.005671928544162319,5
shape,8,13,-0.0010386401347662888,4
shape,8,14,0.02218199699283563,4
shape,8,15,0.004635299495871936,5
shape,8,16,0.022601701388433315,5
shape,8,17,0.010210030700044448,4
shape,8,18,0.01366089415386984,4
shape,8,19,0.0006647243221268306,4
shape,8,20,0.008394338595593354,4
shape,8,21,0.018618168316785977,4
shape,8,22,0.003834871485001279,6
shape,8,23,0.006776564796204587,4
shape,8,24,0.006246256573810505,5
shape,8,25,0.0069323992056049555,4
shape,8,26,0.016083645601557617,3
shape,8,27,-0.002407824288076954,5
shape,8,28,0.023687981479183273,4
shape,8,29,-0.007946190185800672,5
shape,8,30,0.015192625209404675,3
shape,8,31,-0.007914435620281712,5
shape,8,32,0.023192281351425814,4
shape,8,33,0.0189649868304681,3
shape,8,34,0.018091753360262586,4
shape,8,35,-0.008294524767219924,4
shape,8,36,0.02503574768116046,3
shape,8,37,0.012443985263771551,3
shape,8,38,0.01374769238665019,3
shape,8,39,0.015178080903659685,3
